querry,reference,alignment_length,similarity_errors,ref_coverage,querry_coverage,ani,reference_length,querry_length,alignment_coverage,primary_cluster
60_80.bin.67.orig.fa,50_60.bin.67.strict.fa,1866742,3721,0.96272844,0.9739562,0.9980067,1939012,1916659,0.973956244,223
60_80.bin.67.orig.fa,5_10.bin.50.strict.fa,989149,11282,0.30147183,0.5160798,0.98859423,3281066,1916659,0.516079803,223
60_80.bin.67.orig.fa,60_80.bin.67.orig.fa,1916141,0,0.99972975,0.99972975,1,1916659,1916659,0.999729738,223
40_50.bin.129.strict.fa,40_50.bin.129.strict.fa,1212520,30,0.99943376,0.99943376,0.99997526,1213207,1213207,0.999433732,80
40_50.bin.12.strict.fa,40_50.bin.12.strict.fa,2179042,130,0.999644,0.999644,0.99994034,2179818,2179818,0.999644007,48
40_50.bin.12.strict.fa,60_80.bin.117.permissive.fa,1138729,67067,0.37493947,0.5223964,0.94110364,3037101,2179818,0.522396365,48
40_50.bin.12.strict.fa,80_100.bin.159.strict.fa,1017244,70889,0.34849834,0.46666464,0.9303127,2918935,2179818,0.466664648,48
60_80.bin.117.permissive.fa,40_50.bin.12.strict.fa,1133482,66613,0.5199893,0.37321183,0.94123155,2179818,3037101,0.519989284,48
60_80.bin.117.permissive.fa,60_80.bin.117.permissive.fa,3036452,210,0.9997863,0.9997863,0.99993086,3037101,3037101,0.999786309,48
60_80.bin.117.permissive.fa,80_100.bin.159.strict.fa,1882699,18724,0.64499515,0.61990005,0.9900547,2918935,3037101,0.644995178,48
80_100.bin.159.strict.fa,40_50.bin.12.strict.fa,1016752,70718,0.46643895,0.34832978,0.93044716,2179818,2918935,0.466438941,48
80_100.bin.159.strict.fa,60_80.bin.117.permissive.fa,1882967,18745,0.61998826,0.645087,0.99004495,3037101,2918935,0.645086992,48
80_100.bin.159.strict.fa,80_100.bin.159.strict.fa,2918136,271,0.9997263,0.9997263,0.99990714,2918935,2918935,0.99972627,48
40_50.bin.138.orig.fa,40_50.bin.138.orig.fa,2354836,0,0.9997516,0.9997516,1,2355421,2355421,0.999751637,190
40_50.bin.140.strict.fa,40_50.bin.140.strict.fa,1542957,38,0.9996566,0.9996566,0.9999754,1543487,1543487,0.999656622,4
40_50.bin.142.orig.fa,40_50.bin.142.orig.fa,3885973,0,0.9999045,0.9999045,1,3886344,3886344,0.999904538,29
40_50.bin.144.strict.fa,40_50.bin.144.strict.fa,1542416,39,0.999801,0.999801,0.9999747,1542723,1542723,0.999801001,210
40_50.bin.144.strict.fa,50_60.bin.178.orig.fa,835570,15836,0.67220694,0.54162025,0.9810477,1243025,1542723,0.672206915,210
40_50.bin.144.strict.fa,60_80.bin.178.strict.fa,807121,16987,0.67633134,0.5231795,0.9789536,1193381,1542723,0.676331364,210
40_50.bin.144.strict.fa,80_100.bin.27.strict.fa,865058,13572,0.45347953,0.5607345,0.98431087,1907601,1542723,0.560734493,210
50_60.bin.178.orig.fa,40_50.bin.144.strict.fa,844066,16879,0.54712737,0.67904186,0.98000276,1542723,1243025,0.679041854,210
50_60.bin.178.orig.fa,50_60.bin.178.orig.fa,1242837,0,0.9998488,0.9998488,1,1243025,1243025,0.999848756,210
50_60.bin.178.orig.fa,60_80.bin.178.strict.fa,1163987,5202,0.97536916,0.9364148,0.9955309,1193381,1243025,0.97536914,210
50_60.bin.178.orig.fa,80_100.bin.27.strict.fa,842417,5983,0.4416107,0.67771524,0.9928978,1907601,1243025,0.677715251,210
60_80.bin.178.strict.fa,40_50.bin.144.strict.fa,807860,17167,0.5236585,0.67695063,0.97875005,1542723,1193381,0.676950613,210
60_80.bin.178.strict.fa,50_60.bin.178.orig.fa,1163635,5418,0.9361316,0.9750742,0.9953439,1243025,1193381,0.97507418,210
60_80.bin.178.strict.fa,60_80.bin.178.strict.fa,1193220,40,0.9998651,0.9998651,0.9999665,1193381,1193381,0.999865089,210
60_80.bin.178.strict.fa,80_100.bin.27.strict.fa,831853,6401,0.43607286,0.6970557,0.99230516,1907601,1193381,0.697055676,210
80_100.bin.27.strict.fa,40_50.bin.144.strict.fa,865291,13707,0.56088555,0.45360166,0.9841591,1542723,1907601,0.560885525,210
80_100.bin.27.strict.fa,50_60.bin.178.orig.fa,842450,5983,0.6777418,0.44162798,0.9928981,1243025,1907601,0.677741799,210
80_100.bin.27.strict.fa,60_80.bin.178.strict.fa,831962,6408,0.697147,0.43613,0.9922977,1193381,1907601,0.697147013,210
80_100.bin.27.strict.fa,80_100.bin.27.strict.fa,1907260,89,0.99982125,0.99982125,0.9999533,1907601,1907601,0.999821241,210
40_50.bin.179.permissive.fa,40_50.bin.179.permissive.fa,2411496,117,0.9996522,0.9996522,0.9999515,2412335,2412335,0.999652204,207
40_50.bin.179.permissive.fa,80_100.bin.93.strict.fa,1200132,21572,0.29348212,0.49749807,0.9820253,4089285,2412335,0.497498067,207
80_100.bin.93.strict.fa,40_50.bin.179.permissive.fa,1200970,21252,0.49784544,0.29368705,0.9823043,2412335,4089285,0.497845448,207
80_100.bin.93.strict.fa,80_100.bin.93.strict.fa,4088468,316,0.9998002,0.9998002,0.9999227,4089285,4089285,0.99980021,207
40_50.bin.182.orig.fa,40_50.bin.182.orig.fa,5085640,0,0.99936646,0.99936646,1,5088864,5088864,0.99936646,37
40_50.bin.187.strict.fa,40_50.bin.187.strict.fa,1561690,40,0.9998502,0.9998502,0.99997437,1561924,1561924,0.999850185,147
40_50.bin.191.orig.fa,40_50.bin.191.orig.fa,1433135,0,0.9995738,0.9995738,1,1433746,1433746,0.999573844,30
40_50.bin.193.permissive.fa,40_50.bin.193.permissive.fa,1039469,30,0.9996278,0.9996278,0.99997115,1039856,1039856,0.999627833,153
40_50.bin.193.permissive.fa,50_60.bin.11.orig.fa,853500,13594,0.40073434,0.8207867,0.9840726,2129840,1039856,0.820786724,153
40_50.bin.193.permissive.fa,60_80.bin.11.orig.fa,853500,13594,0.40073434,0.8207867,0.9840726,2129840,1039856,0.820786724,153
40_50.bin.193.permissive.fa,80_100.bin.90.strict.fa,881823,10753,0.355873,0.84802413,0.98780596,2477915,1039856,0.848024149,153
50_60.bin.11.orig.fa,40_50.bin.193.permissive.fa,853461,13609,0.8207492,0.400716,0.9840543,1039856,2129840,0.820749219,153
50_60.bin.11.orig.fa,50_60.bin.11.orig.fa,2129458,0,0.99982065,0.99982065,1,2129840,2129840,0.999820644,153
50_60.bin.11.orig.fa,60_80.bin.11.orig.fa,2129458,0,0.99982065,0.99982065,1,2129840,2129840,0.999820644,153
50_60.bin.11.orig.fa,80_100.bin.90.strict.fa,1937468,10941,0.78189445,0.90967774,0.99435294,2477915,2129840,0.909677722,153
60_80.bin.11.orig.fa,40_50.bin.193.permissive.fa,853461,13609,0.8207492,0.400716,0.9840543,1039856,2129840,0.820749219,153
60_80.bin.11.orig.fa,50_60.bin.11.orig.fa,2129458,0,0.99982065,0.99982065,1,2129840,2129840,0.999820644,153
60_80.bin.11.orig.fa,60_80.bin.11.orig.fa,2129458,0,0.99982065,0.99982065,1,2129840,2129840,0.999820644,153
60_80.bin.11.orig.fa,80_100.bin.90.strict.fa,1937468,10941,0.78189445,0.90967774,0.99435294,2477915,2129840,0.909677722,153
80_100.bin.90.strict.fa,40_50.bin.193.permissive.fa,881814,10753,0.8480155,0.35586935,0.98780584,1039856,2477915,0.848015494,153
80_100.bin.90.strict.fa,50_60.bin.11.orig.fa,1940368,11466,0.91103935,0.7830648,0.9940908,2129840,2477915,0.911039327,153
80_100.bin.90.strict.fa,60_80.bin.11.orig.fa,1940368,11466,0.91103935,0.7830648,0.9940908,2129840,2477915,0.911039327,153
80_100.bin.90.strict.fa,80_100.bin.90.strict.fa,2477775,90,0.9999435,0.9999435,0.9999637,2477915,2477915,0.999943501,153
40_50.bin.202.strict.fa,40_50.bin.202.strict.fa,3271174,70,0.9997818,0.9997818,0.9999786,3271888,3271888,0.999781777,71
40_50.bin.206.strict.fa,40_50.bin.206.strict.fa,1818731,70,0.9997752,0.9997752,0.9999615,1819140,1819140,0.999775168,31
40_50.bin.206.strict.fa,50_60.bin.180.permissive.fa,1467565,12976,0.544948,0.8067356,0.9911581,2693037,1819140,0.8067356,31
40_50.bin.206.strict.fa,60_80.bin.180.strict.fa,1453794,12553,0.5529557,0.79916555,0.9913654,2629133,1819140,0.79916554,31
50_60.bin.180.permissive.fa,40_50.bin.206.strict.fa,1466783,12931,0.8063057,0.5446576,0.9911841,1819140,2693037,0.806305727,31
50_60.bin.180.permissive.fa,50_60.bin.180.permissive.fa,2692682,30,0.99986815,0.99986815,0.99998885,2693037,2693037,0.999868179,31
50_60.bin.180.permissive.fa,60_80.bin.180.strict.fa,2566930,7038,0.9763409,0.9531729,0.9972582,2629133,2693037,0.97634087,31
60_80.bin.180.strict.fa,40_50.bin.206.strict.fa,1453326,12488,0.7989083,0.55277765,0.9914073,1819140,2629133,0.798908275,31
60_80.bin.180.strict.fa,50_60.bin.180.permissive.fa,2567082,7015,0.95322937,0.9763987,0.9972673,2693037,2629133,0.976398684,31
60_80.bin.180.strict.fa,60_80.bin.180.strict.fa,2628813,80,0.9998783,0.9998783,0.99996954,2629133,2629133,0.999878287,31
40_50.bin.20.strict.fa,40_50.bin.20.strict.fa,2629274,110,0.9998498,0.9998498,0.99995816,2629669,2629669,0.999849791,213
40_50.bin.22.strict.fa,40_50.bin.22.strict.fa,1759664,170,0.9995683,0.9995683,0.9999034,1760424,1760424,0.999568286,170
40_50.bin.29.orig.fa,40_50.bin.29.orig.fa,3697543,0,0.99983126,0.99983126,1,3698167,3698167,0.999831268,187
40_50.bin.29.orig.fa,80_100.bin.42.permissive.fa,1803684,20976,0.6150714,0.4877238,0.9883705,2932479,3698167,0.615071412,187
80_100.bin.42.permissive.fa,40_50.bin.29.orig.fa,1803824,20956,0.48776165,0.61511916,0.98838246,3698167,2932479,0.615119153,187
80_100.bin.42.permissive.fa,80_100.bin.42.permissive.fa,2931635,468,0.99971217,0.99971217,0.9998404,2932479,2932479,0.999712189,187
40_50.bin.44.orig.fa,40_50.bin.44.orig.fa,3462805,0,0.9997901,0.9997901,1,3463532,3463532,0.999790099,28
40_50.bin.44.orig.fa,50_60.bin.1.orig.fa,1768444,18881,0.6007851,0.5105898,0.9893234,2943555,3463532,0.600785105,28
40_50.bin.44.orig.fa,60_80.bin.1.orig.fa,1768444,18881,0.6007851,0.5105898,0.9893234,2943555,3463532,0.600785105,28
40_50.bin.44.orig.fa,80_100.bin.61.strict.fa,647878,8244,0.4349281,0.18705703,0.98727536,1489621,3463532,0.434928079,28
50_60.bin.1.orig.fa,40_50.bin.44.orig.fa,1768184,18911,0.5105147,0.6006968,0.98930484,3463532,2943555,0.600696777,28
50_60.bin.1.orig.fa,50_60.bin.1.orig.fa,2942894,0,0.99977547,0.99977547,1,2943555,2943555,0.999775442,28
50_60.bin.1.orig.fa,60_80.bin.1.orig.fa,2942894,0,0.99977547,0.99977547,1,2943555,2943555,0.999775442,28
50_60.bin.1.orig.fa,80_100.bin.61.strict.fa,1144323,13986,0.7681974,0.38875544,0.98777795,1489621,2943555,0.768197414,28
60_80.bin.1.orig.fa,40_50.bin.44.orig.fa,1768184,18911,0.5105147,0.6006968,0.98930484,3463532,2943555,0.600696777,28
60_80.bin.1.orig.fa,50_60.bin.1.orig.fa,2942894,0,0.99977547,0.99977547,1,2943555,2943555,0.999775442,28
60_80.bin.1.orig.fa,60_80.bin.1.orig.fa,2942894,0,0.99977547,0.99977547,1,2943555,2943555,0.999775442,28
60_80.bin.1.orig.fa,80_100.bin.61.strict.fa,1144323,13986,0.7681974,0.38875544,0.98777795,1489621,2943555,0.768197414,28
80_100.bin.61.strict.fa,40_50.bin.44.orig.fa,647883,8251,0.18705846,0.43493143,0.9872647,3463532,1489621,0.434931436,28
80_100.bin.61.strict.fa,50_60.bin.1.orig.fa,1144677,14091,0.3888757,0.76843506,0.98769,2943555,1489621,0.768435058,28
80_100.bin.61.strict.fa,60_80.bin.1.orig.fa,1144677,14091,0.3888757,0.76843506,0.98769,2943555,1489621,0.768435058,28
80_100.bin.61.strict.fa,80_100.bin.61.strict.fa,1489276,107,0.9997684,0.9997684,0.9999282,1489621,1489621,0.999768397,28
40_50.bin.61.orig.fa,40_50.bin.61.orig.fa,5579412,0,0.99975306,0.99975306,1,5580790,5580790,0.999753082,64
40_50.bin.70.permissive.fa,40_50.bin.70.permissive.fa,1129371,10,0.9999044,0.9999044,0.9999911,1129479,1129479,0.999904381,20
40_50.bin.70.permissive.fa,80_100.bin.171.permissive.fa,1026300,5743,0.6287039,0.908649,0.9944042,1632406,1129479,0.908649032,20
80_100.bin.171.permissive.fa,40_50.bin.70.permissive.fa,1025973,5732,0.9083595,0.62850356,0.99441314,1129479,1632406,0.908359518,20
80_100.bin.171.permissive.fa,80_100.bin.171.permissive.fa,1632108,40,0.99981743,0.99981743,0.9999755,1632406,1632406,0.999817447,20
40_50.bin.96.strict.fa,40_50.bin.96.strict.fa,2288023,50,0.99975836,0.99975836,0.9999781,2288576,2288576,0.999758365,87
50_60.bin.102.orig.fa,50_60.bin.102.orig.fa,1839689,0,0.99961424,0.99961424,1,1840399,1840399,0.999614214,116
50_60.bin.102.orig.fa,60_80.bin.102.orig.fa,1839689,0,0.99961424,0.99961424,1,1840399,1840399,0.999614214,116
60_80.bin.102.orig.fa,50_60.bin.102.orig.fa,1839689,0,0.99961424,0.99961424,1,1840399,1840399,0.999614214,116
60_80.bin.102.orig.fa,60_80.bin.102.orig.fa,1839689,0,0.99961424,0.99961424,1,1840399,1840399,0.999614214,116
50_60.bin.126.permissive.fa,50_60.bin.126.permissive.fa,1009127,120,0.9996513,0.9996513,0.9998811,1009479,1009479,0.999651305,23
50_60.bin.126.permissive.fa,60_80.bin.126.orig.fa,939202,7026,0.94032854,0.9303829,0.9925192,998802,1009479,0.940328514,23
60_80.bin.126.orig.fa,50_60.bin.126.permissive.fa,939354,7037,0.93053347,0.9404807,0.9925087,1009479,998802,0.940480696,23
60_80.bin.126.orig.fa,60_80.bin.126.orig.fa,998422,0,0.99961954,0.99961954,1,998802,998802,0.999619544,23
50_60.bin.135.strict.fa,50_60.bin.135.strict.fa,1305176,60,0.9996837,0.9996837,0.99995404,1305589,1305589,0.999683668,25
50_60.bin.135.strict.fa,60_80.bin.135.permissive.fa,1241533,10097,0.87730926,0.9509371,0.9918673,1415160,1305589,0.950937087,25
50_60.bin.135.strict.fa,80_100.bin.163.permissive.fa,786807,9040,0.59112686,0.6026452,0.98851055,1331029,1305589,0.602645243,25
60_80.bin.135.permissive.fa,50_60.bin.135.strict.fa,1241618,10150,0.9510022,0.87736934,0.99182516,1305589,1415160,0.951002191,25
60_80.bin.135.permissive.fa,60_80.bin.135.permissive.fa,1414758,120,0.9997159,0.9997159,0.9999152,1415160,1415160,0.999715933,25
60_80.bin.135.permissive.fa,80_100.bin.163.permissive.fa,848136,11012,0.6372033,0.5993216,0.98701626,1331029,1415160,0.637203247,25
80_100.bin.163.permissive.fa,50_60.bin.135.strict.fa,786612,9006,0.6024959,0.59098035,0.9885509,1305589,1331029,0.602495885,25
80_100.bin.163.permissive.fa,60_80.bin.135.permissive.fa,847986,10973,0.5992156,0.63709056,0.98705995,1415160,1331029,0.637090552,25
80_100.bin.163.permissive.fa,80_100.bin.163.permissive.fa,1330600,220,0.9996777,0.9996777,0.99983466,1331029,1331029,0.999677693,25
50_60.bin.145.strict.fa,50_60.bin.145.strict.fa,947723,30,0.99984914,0.99984914,0.99996835,947866,947866,0.999849135,43
50_60.bin.145.strict.fa,60_80.bin.145.strict.fa,922763,1590,0.97065616,0.9735163,0.9982769,950659,947866,0.973516299,43
60_80.bin.145.strict.fa,50_60.bin.145.strict.fa,922170,1589,0.9728907,0.9700324,0.9982769,947866,950659,0.972890683,43
60_80.bin.145.strict.fa,60_80.bin.145.strict.fa,950513,59,0.9998464,0.9998464,0.99993795,950659,950659,0.999846422,43
50_60.bin.149.orig.fa,50_60.bin.149.orig.fa,3402389,0,0.9998537,0.9998537,1,3402887,3402887,0.999853654,83
50_60.bin.149.orig.fa,60_80.bin.149.orig.fa,3402389,0,0.9998537,0.9998537,1,3402887,3402887,0.999853654,83
60_80.bin.149.orig.fa,50_60.bin.149.orig.fa,3402389,0,0.9998537,0.9998537,1,3402887,3402887,0.999853654,83
60_80.bin.149.orig.fa,60_80.bin.149.orig.fa,3402389,0,0.9998537,0.9998537,1,3402887,3402887,0.999853654,83
50_60.bin.151.strict.fa,50_60.bin.151.strict.fa,3652706,620,0.99974436,0.99974436,0.99983025,3653640,3653640,0.999744365,103
50_60.bin.151.strict.fa,60_80.bin.151.orig.fa,3534904,3106,0.97670436,0.967502,0.9991213,3619216,3653640,0.976704347,103
60_80.bin.151.orig.fa,50_60.bin.151.strict.fa,3534866,3118,0.9674916,0.97669387,0.9991179,3653640,3619216,0.976693848,103
60_80.bin.151.orig.fa,60_80.bin.151.orig.fa,3618211,0,0.9997223,0.9997223,1,3619216,3619216,0.999722316,103
50_60.bin.166.strict.fa,50_60.bin.166.strict.fa,1369967,10,0.9996512,0.9996512,0.9999927,1370445,1370445,0.999651208,162
50_60.bin.166.strict.fa,60_80.bin.166.orig.fa,1310439,6090,0.906631,0.95621425,0.9953527,1445394,1370445,0.956214222,162
60_80.bin.166.orig.fa,50_60.bin.166.strict.fa,1310911,6090,0.95655864,0.90695757,0.99535435,1370445,1445394,0.956558636,162
60_80.bin.166.orig.fa,60_80.bin.166.orig.fa,1444933,0,0.99968106,0.99968106,1,1445394,1445394,0.999681056,162
50_60.bin.172.permissive.fa,50_60.bin.172.permissive.fa,1108363,30,0.99974924,0.99974924,0.99997294,1108641,1108641,0.999749243,17
50_60.bin.172.permissive.fa,60_80.bin.172.permissive.fa,935868,8470,0.9591258,0.8441579,0.9909496,975751,1108641,0.959125843,17
60_80.bin.172.permissive.fa,50_60.bin.172.permissive.fa,936595,8581,0.8448136,0.95987093,0.9908381,1108641,975751,0.95987091,17
60_80.bin.172.permissive.fa,60_80.bin.172.permissive.fa,975440,80,0.9996813,0.9996813,0.999918,975751,975751,0.999681271,17
50_60.bin.182.strict.fa,50_60.bin.182.strict.fa,4607242,470,0.99975216,0.99975216,0.999898,4608384,4608384,0.999752191,56
50_60.bin.182.strict.fa,60_80.bin.182.strict.fa,4223325,12383,0.9344851,0.9164438,0.9970679,4519414,4608384,0.93448509,56
60_80.bin.182.strict.fa,50_60.bin.182.strict.fa,4223033,12613,0.91638047,0.93442047,0.9970133,4608384,4519414,0.93442048,56
60_80.bin.182.strict.fa,60_80.bin.182.strict.fa,4518473,210,0.9997918,0.9997918,0.9999535,4519414,4519414,0.999791787,56
50_60.bin.18.orig.fa,50_60.bin.18.orig.fa,2353677,0,0.9999741,0.9999741,1,2353738,2353738,0.999974084,79
50_60.bin.18.orig.fa,60_80.bin.18.strict.fa,2346434,1197,0.99262565,0.99689686,0.99948984,2363866,2353738,0.996896851,79
60_80.bin.18.strict.fa,50_60.bin.18.orig.fa,2346561,1197,0.9969508,0.99267936,0.9994899,2353738,2363866,0.996950808,79
60_80.bin.18.strict.fa,60_80.bin.18.strict.fa,2363614,20,0.99989337,0.99989337,0.99999154,2363866,2363866,0.999893395,79
50_60.bin.27.orig.fa,50_60.bin.27.orig.fa,1338002,0,0.99985427,0.99985427,1,1338197,1338197,0.999854282,49
50_60.bin.27.orig.fa,60_80.bin.27.orig.fa,1338002,0,0.99985427,0.99985427,1,1338197,1338197,0.999854282,49
60_80.bin.27.orig.fa,50_60.bin.27.orig.fa,1338002,0,0.99985427,0.99985427,1,1338197,1338197,0.999854282,49
60_80.bin.27.orig.fa,60_80.bin.27.orig.fa,1338002,0,0.99985427,0.99985427,1,1338197,1338197,0.999854282,49
50_60.bin.36.orig.fa,50_60.bin.36.orig.fa,987803,0,0.9996994,0.9996994,1,988100,988100,0.999699423,39
50_60.bin.36.orig.fa,60_80.bin.36.orig.fa,987803,0,0.9996994,0.9996994,1,988100,988100,0.999699423,39
60_80.bin.36.orig.fa,50_60.bin.36.orig.fa,987803,0,0.9996994,0.9996994,1,988100,988100,0.999699423,39
60_80.bin.36.orig.fa,60_80.bin.36.orig.fa,987803,0,0.9996994,0.9996994,1,988100,988100,0.999699423,39
50_60.bin.75.strict.fa,50_60.bin.75.strict.fa,2936257,80,0.9994928,0.9994928,0.99997276,2937747,2937747,0.999492809,68
50_60.bin.75.strict.fa,60_80.bin.75.strict.fa,2787919,11287,0.9528184,0.948999,0.9959515,2925971,2937747,0.952818398,68
60_80.bin.75.strict.fa,50_60.bin.75.strict.fa,2786173,11140,0.94840467,0.9522217,0.99600166,2937747,2925971,0.952221673,68
60_80.bin.75.strict.fa,60_80.bin.75.strict.fa,2925045,180,0.9996835,0.9996835,0.9999385,2925971,2925971,0.999683524,68
50_60.bin.94.permissive.fa,50_60.bin.94.permissive.fa,1290804,30,0.9997227,0.9997227,0.99997675,1291162,1291162,0.99972273,26
50_60.bin.94.permissive.fa,60_80.bin.94.permissive.fa,1145878,9625,0.940965,0.8874781,0.99160033,1217769,1291162,0.940964994,26
50_60.bin.94.permissive.fa,80_100.bin.24.permissive.fa,972680,14172,0.62637126,0.7533369,0.98542994,1552881,1291162,0.753336917,26
60_80.bin.94.permissive.fa,50_60.bin.94.permissive.fa,1145953,9649,0.88753617,0.94102657,0.99157995,1291162,1217769,0.941026582,26
60_80.bin.94.permissive.fa,60_80.bin.94.permissive.fa,1217405,59,0.9997011,0.9997011,0.99995154,1217769,1217769,0.999701093,26
60_80.bin.94.permissive.fa,80_100.bin.24.permissive.fa,936541,12688,0.603099,0.76906294,0.9864523,1552881,1217769,0.769062934,26
80_100.bin.24.permissive.fa,50_60.bin.94.permissive.fa,973031,14230,0.75360876,0.6265973,0.9853756,1291162,1552881,0.753608765,26
80_100.bin.24.permissive.fa,60_80.bin.94.permissive.fa,936911,12708,0.76936674,0.6033373,0.9864363,1217769,1552881,0.769366768,26
80_100.bin.24.permissive.fa,80_100.bin.24.permissive.fa,1552515,120,0.9997643,0.9997643,0.9999227,1552881,1552881,0.999764309,26
5_10.bin.109.orig.fa,5_10.bin.109.orig.fa,2080260,0,0.9999231,0.9999231,1,2080420,2080420,0.999923092,218
5_10.bin.121.permissive.fa,5_10.bin.121.permissive.fa,559522,150,0.999548,0.999548,0.9997319,559775,559775,0.999548033,51
5_10.bin.31.strict.fa,5_10.bin.31.strict.fa,1373862,60,0.99983627,0.99983627,0.9999563,1374087,1374087,0.999836255,131
5_10.bin.4.strict.fa,5_10.bin.4.strict.fa,3682262,418,0.9994463,0.9994463,0.99988645,3684302,3684302,0.999446299,148
5_10.bin.52.permissive.fa,5_10.bin.52.permissive.fa,1858701,50,0.99984777,0.99984777,0.9999731,1858984,1858984,0.999847766,99
5_10.bin.87.strict.fa,5_10.bin.87.strict.fa,751932,90,0.9997474,0.9997474,0.9998803,752122,752122,0.999747381,9
5_10.bin.96.strict.fa,5_10.bin.96.strict.fa,780359,40,0.9995747,0.9995747,0.99994874,780691,780691,0.999574736,140
60_80.bin.65.strict.fa,60_80.bin.65.strict.fa,2089322,200,0.9994226,0.9994226,0.9999043,2090529,2090529,0.999422634,182
60_80.bin.69.strict.fa,60_80.bin.69.strict.fa,1799781,40,0.99975115,0.99975115,0.99997777,1800229,1800229,0.999751143,141
60_80.bin.98.strict.fa,60_80.bin.98.strict.fa,1781816,100,0.9995922,0.9995922,0.99994385,1782543,1782543,0.999592156,205
80_100.bin.115.strict.fa,80_100.bin.115.strict.fa,2488045,134,0.9999136,0.9999136,0.9999461,2488260,2488260,0.999913594,201
80_100.bin.125.orig.fa,80_100.bin.125.orig.fa,1813884,0,0.9998462,0.9998462,1,1814163,1814163,0.99984621,156
80_100.bin.127.permissive.fa,80_100.bin.127.permissive.fa,2279873,140,0.99977547,0.99977547,0.9999386,2280385,2280385,0.999775477,224
